t, x, y
0, 200, 200
10, 199.02777777777777, 201.44444444444446
20, 199.44399999999987, 200.31199999999998
30, 199.67984189723313, 200.2569169960474
40, 199.68055555555569, 200.4047619047618
50, 199.72763419483096, 200.73359840954268
60, 199.86904761904762, 200.92658730158732
70, 199.1431411530814, 201.24254473161056
80, 198.7788844621516, 201.60756972111574
90, 198.1972111553784, 201.54581673306774
100, 197.37600000000006, 201.63799999999992
110, 196.67664670658687, 201.59880239520956
120, 196.32934131736536, 201.49301397205608
130, 195.8997995991983, 201.52905811623245
140, 195.17330677290855, 201.55776892430274
150, 194.256, 201.6199999999999
160, 193.45129224652104, 201.66998011928413
170, 192.40556660039766, 202.21471172962222
180, 191.23658051689853, 202.78727634194848
190, 190.40918163672663, 203.95009980039916
200, 189.61000000000007, 204.87399999999988
210, 188.72908366533883, 206.01195219123514
220, 187.8486055776891, 206.91434262948204
230, 187.39761431411517, 207.94035785288247
240, 187.04600000000016, 208.96799999999993
250, 186.56287425149705, 209.8383233532933
260, 186.1976047904192, 210.8982035928144
270, 185.9482071713149, 212.0318725099601
280, 186.02584493041743, 212.82306163021875
290, 185.8059999999999, 213.51000000000008
300, 185.9980119284294, 214.39165009940373
310, 185.93861386138627, 215.09108910891072
320, 185.7852882703779, 216.0556660039761
330, 185.66932270916337, 216.68127490039845
340, 185.44710578842313, 217.4211576846307
350, 184.98400000000004, 217.78999999999994
360, 184.56886227544908, 218.08183632734531
370, 184.156, 218.13600000000008
380, 183.91434262948198, 218.54780876494019
390, 183.3967935871743, 218.4689378757514
400, 182.76553106212435, 218.5931863727454
410, 182.25651302605192, 218.90380761523042
420, 181.52495009980046, 219.6087824351295
430, 180.91783567134289, 220.51703406813627
440, 180.35129740518965, 221.19760479041915
450, 179.7196819085489, 222.46322067594429
460, 178.72709163346607, 223.71713147410355
470, 178.10297029702963, 225.0891089108912
480, 177.86083499005977, 226.52485089463224
490, 176.95626242544716, 227.6719681908548
500, 176.86653386454194, 228.86454183266957
510, 176.7191235059762, 229.60358565737067
520, 177.29482071713147, 230.5916334661355
530, 177.97415506958245, 231.73359840954268
540, 178.56487025948127, 233.10978043912178
550, 178.86399999999998, 234.184
560, 178.68463073852305, 235.624750499002
570, 178.3193612774451, 236.5508982035927
580, 178.51696606786447, 237.37125748502987
590, 178.23799999999974, 238.2819999999999
600, 177.7539999999999, 239.1279999999999
610, 177.03180914512927, 240.23658051689867
620, 176.92231075697217, 241.79083665338635
630, 176.27600000000004, 243.12800000000007
640, 175.72255489021973, 244.2275449101798
650, 175.28429423459244, 245.47912524850898
660, 175.1716566866267, 246.84630738522952
670, 174.90854870775354, 248.0497017892644
680, 174.65674603174605, 248.99206349206364
690, 174.59561752988037, 249.69123505976106
700, 174.57684630738524, 250.10179640718562
710, 174.16999999999996, 250.4560000000001
720, 173.73895582329303, 250.74497991967868
730, 173.37399999999997, 250.96200000000002
740, 173.09362549800787, 251.08366533864555
750, 172.92184368737483, 251.41482965931863
760, 172.46200000000002, 251.57799999999997
770, 172.01000000000002, 251.79199999999997
780, 171.2936507936505, 252.38888888888874
790, 170.25050100200417, 252.8997995991983
800, 169.50299401197594, 253.26347305389237
810, 168.58565737051802, 253.72111553784865
820, 167.35999999999984, 254.09400000000016
830, 167.00998003991998, 254.54491017964082
840, 166.04373757455275, 254.94234592445306
850, 165.1900000000001, 255.60999999999984
860, 164.4183266932272, 255.82071713147394
870, 163.68525896414346, 256.24103585657366
880, 162.97011952191238, 256.4541832669323
890, 162.29399999999998, 257.2899999999998
900, 161.55600000000027, 258.0540000000003
910, 160.8672032193158, 258.6619718309857
920, 160.8672032193158, 258.6619718309857
930, 160.84444444444446, 258.7090909090907
940, 160.86032388663955, 258.7287449392711
950, 160.83772819472605, 258.72413793103436
960, 160.83772819472605, 258.72413793103436
970, 160.81504065040642, 258.7378048780486
980, 160.81504065040642, 258.7378048780486
990, 160.81504065040642, 258.7378048780486
1000, 160.81504065040642, 258.7378048780486
1010, 160.81504065040642, 258.7378048780486
1020, 160.81504065040642, 258.7378048780486
1030, 160.81504065040642, 258.7378048780486
1040, 160.81504065040642, 258.7378048780486
1050, 160.81504065040642, 258.7378048780486
1060, 160.81504065040642, 258.7378048780486
1070, 160.81504065040642, 258.7378048780486
1080, 160.81504065040642, 258.7378048780486
1090, 160.81504065040642, 258.7378048780486
1100, 160.81504065040642, 258.7378048780486
1110, 160.81504065040642, 258.7378048780486
1120, 160.81504065040642, 258.7378048780486
1130, 160.81504065040642, 258.7378048780486
1140, 160.81504065040642, 258.7378048780486
1150, 160.81504065040642, 258.7378048780486
1160, 160.81504065040642, 258.7378048780486
1170, 160.81504065040642, 258.7378048780486
1180, 160.81504065040642, 258.7378048780486
1190, 160.81504065040642, 258.7378048780486
1200, 160.81504065040642, 258.7378048780486
1210, 160.81504065040642, 258.7378048780486
1220, 160.81504065040642, 258.7378048780486
1230, 160.81504065040642, 258.7378048780486
1240, 160.81504065040642, 258.7378048780486
1250, 160.81504065040642, 258.7378048780486
1260, 160.81504065040642, 258.7378048780486
1270, 160.81504065040642, 258.7378048780486
1280, 160.81504065040642, 258.7378048780486
1290, 160.81504065040642, 258.7378048780486
1300, 160.81504065040642, 258.7378048780486
1310, 160.81504065040642, 258.7378048780486
1320, 160.81504065040642, 258.7378048780486
1330, 160.81504065040642, 258.7378048780486
1340, 160.81504065040642, 258.7378048780486
1350, 160.81504065040642, 258.7378048780486
1360, 160.81504065040642, 258.7378048780486
1370, 160.81504065040642, 258.7378048780486
1380, 160.81504065040642, 258.7378048780486
1390, 160.81504065040642, 258.7378048780486
1400, 160.81504065040642, 258.7378048780486
1410, 160.81504065040642, 258.7378048780486
1420, 160.81504065040642, 258.7378048780486
1430, 160.81504065040642, 258.7378048780486
1440, 160.81504065040642, 258.7378048780486
1450, 160.81504065040642, 258.7378048780486
1460, 160.81504065040642, 258.7378048780486
1470, 160.81504065040642, 258.7378048780486
1480, 160.81504065040642, 258.7378048780486
1490, 160.81504065040642, 258.7378048780486
1500, 160.81504065040642, 258.7378048780486
1510, 160.81504065040642, 258.7378048780486
1520, 160.81504065040642, 258.7378048780486
1530, 160.81504065040642, 258.7378048780486
1540, 160.81504065040642, 258.7378048780486
1550, 160.81504065040642, 258.7378048780486
1560, 160.81504065040642, 258.7378048780486
1570, 160.81504065040642, 258.7378048780486
1580, 160.81504065040642, 258.7378048780486
1590, 160.81504065040642, 258.7378048780486
1600, 160.81504065040642, 258.7378048780486
1610, 160.81504065040642, 258.7378048780486
1620, 160.81504065040642, 258.7378048780486
1630, 160.81504065040642, 258.7378048780486
1640, 160.81504065040642, 258.7378048780486
1650, 160.81504065040642, 258.7378048780486
1660, 160.79837067209775, 258.7596741344198
1670, 160.79837067209775, 258.7596741344198
1680, 160.81224489795918, 258.7795918367343
1690, 160.81224489795918, 258.7795918367343
1700, 160.81224489795918, 258.7795918367343
1710, 160.81224489795918, 258.7795918367343
1720, 160.81224489795918, 258.7795918367343
1730, 160.81224489795918, 258.7795918367343
1740, 160.81224489795918, 258.7795918367343
1750, 160.81224489795918, 258.7795918367343
1760, 160.81224489795918, 258.7795918367343
1770, 160.81224489795918, 258.7795918367343
1780, 160.81224489795918, 258.7795918367343
1790, 160.81224489795918, 258.7795918367343
1800, 160.81224489795918, 258.7795918367343
1810, 160.81224489795918, 258.7795918367343
1820, 160.81224489795918, 258.7795918367343
1830, 160.81224489795918, 258.7795918367343
1840, 160.81224489795918, 258.7795918367343
1850, 160.81224489795918, 258.7795918367343
1860, 160.81224489795918, 258.7795918367343
1870, 160.81224489795918, 258.7795918367343
1880, 160.81224489795918, 258.7795918367343
1890, 160.81224489795918, 258.7795918367343
1900, 160.81224489795918, 258.7795918367343
1910, 160.81224489795918, 258.7795918367343
1920, 160.81224489795918, 258.7795918367343
1930, 160.81224489795918, 258.7795918367343
1940, 160.81224489795918, 258.7795918367343
1950, 160.81224489795918, 258.7795918367343
1960, 160.81224489795918, 258.7795918367343
1970, 160.81224489795918, 258.7795918367343
1980, 160.81224489795918, 258.7795918367343
1990, 160.81224489795918, 258.7795918367343
2000, 160.81224489795918, 258.7795918367343
2010, 160.81224489795918, 258.7795918367343
2020, 160.81224489795918, 258.7795918367343
2030, 160.81224489795918, 258.7795918367343
2040, 160.81224489795918, 258.7795918367343
2050, 160.81224489795918, 258.7795918367343
2060, 160.81224489795918, 258.7795918367343
2070, 160.81224489795918, 258.7795918367343
2080, 160.81224489795918, 258.7795918367343
2090, 160.81224489795918, 258.7795918367343
2100, 160.81224489795918, 258.7795918367343
2110, 160.81224489795918, 258.7795918367343
2120, 160.81224489795918, 258.7795918367343
2130, 160.81224489795918, 258.7795918367343
2140, 160.81224489795918, 258.7795918367343
2150, 160.81224489795918, 258.7795918367343
2160, 160.81224489795918, 258.7795918367343
2170, 160.81224489795918, 258.7795918367343
2180, 160.81224489795918, 258.7795918367343
2190, 160.81224489795918, 258.7795918367343
2200, 160.81224489795918, 258.7795918367343
2210, 160.81224489795918, 258.7795918367343
2220, 160.81224489795918, 258.7795918367343
2230, 160.81224489795918, 258.7795918367343
2240, 160.81224489795918, 258.7795918367343
2250, 160.81224489795918, 258.7795918367343
2260, 160.81224489795918, 258.7795918367343
2270, 160.81224489795918, 258.7795918367343
2280, 160.81224489795918, 258.7795918367343
2290, 160.81224489795918, 258.7795918367343
2300, 160.81224489795918, 258.7795918367343
2310, 160.81224489795918, 258.7795918367343
2320, 160.81224489795918, 258.7795918367343
2330, 160.81224489795918, 258.7795918367343
2340, 160.81224489795918, 258.7795918367343
2350, 160.81224489795918, 258.7795918367343
2360, 160.81224489795918, 258.7795918367343
2370, 160.81224489795918, 258.7795918367343
2380, 160.81224489795918, 258.7795918367343
2390, 160.81224489795918, 258.7795918367343
2400, 160.81224489795918, 258.7795918367343
2410, 160.81224489795918, 258.7795918367343
2420, 160.81224489795918, 258.7795918367343
2430, 160.81224489795918, 258.7795918367343
2440, 160.81224489795918, 258.7795918367343
2450, 160.81224489795918, 258.7795918367343
2460, 160.81224489795918, 258.7795918367343
2470, 160.81224489795918, 258.7795918367343
2480, 160.81224489795918, 258.7795918367343
2490, 160.81224489795918, 258.7795918367343
2500, 160.81224489795918, 258.7795918367343
2510, 160.81224489795918, 258.7795918367343
2520, 160.81224489795918, 258.7795918367343
2530, 160.81224489795918, 258.7795918367343
2540, 160.81224489795918, 258.7795918367343
2550, 160.81224489795918, 258.7795918367343
2560, 160.81224489795918, 258.7795918367343
2570, 160.81224489795918, 258.7795918367343
2580, 160.81224489795918, 258.7795918367343
2590, 160.81224489795918, 258.7795918367343
2600, 160.81224489795918, 258.7795918367343
2610, 160.81224489795918, 258.7795918367343
2620, 160.81224489795918, 258.7795918367343
2630, 160.81224489795918, 258.7795918367343
2640, 160.81224489795918, 258.7795918367343
2650, 160.81224489795918, 258.7795918367343
2660, 160.81224489795918, 258.7795918367343
2670, 160.81224489795918, 258.7795918367343
2680, 160.81224489795918, 258.7795918367343
2690, 160.81224489795918, 258.7795918367343
2700, 160.81224489795918, 258.7795918367343
2710, 160.81224489795918, 258.7795918367343
2720, 160.81224489795918, 258.7795918367343
2730, 160.81224489795918, 258.7795918367343
2740, 160.81224489795918, 258.7795918367343
2750, 160.81224489795918, 258.7795918367343
2760, 160.81224489795918, 258.7795918367343
2770, 160.81224489795918, 258.7795918367343
2780, 160.81224489795918, 258.7795918367343
2790, 160.81224489795918, 258.7795918367343
2800, 160.81224489795918, 258.7795918367343
2810, 160.81224489795918, 258.7795918367343
2820, 160.81224489795918, 258.7795918367343
2830, 160.81224489795918, 258.7795918367343
2840, 160.81224489795918, 258.7795918367343
2850, 160.81224489795918, 258.7795918367343
2860, 160.81224489795918, 258.7795918367343
2870, 160.81224489795918, 258.7795918367343
2880, 160.81224489795918, 258.7795918367343
2890, 160.81224489795918, 258.7795918367343
2900, 160.81224489795918, 258.7795918367343
2910, 160.81224489795918, 258.7795918367343
2920, 160.81224489795918, 258.7795918367343
2930, 160.81224489795918, 258.7795918367343
2940, 160.81224489795918, 258.7795918367343
2950, 160.81224489795918, 258.7795918367343
2960, 160.81224489795918, 258.7795918367343
2970, 160.81224489795918, 258.7795918367343
2980, 160.81224489795918, 258.7795918367343
2990, 160.81224489795918, 258.7795918367343
3000, 160.81224489795918, 258.7795918367343
3010, 160.81224489795918, 258.7795918367343
3020, 160.81224489795918, 258.7795918367343
3030, 160.81224489795918, 258.7795918367343
3040, 160.81224489795918, 258.7795918367343
3050, 160.81224489795918, 258.7795918367343
3060, 160.81224489795918, 258.7795918367343
3070, 160.81224489795918, 258.7795918367343
3080, 160.81224489795918, 258.7795918367343
3090, 160.81224489795918, 258.7795918367343
3100, 160.81224489795918, 258.7795918367343
3110, 160.81224489795918, 258.7795918367343
3120, 160.81224489795918, 258.7795918367343
3130, 160.81224489795918, 258.7795918367343
3140, 160.81224489795918, 258.7795918367343
3150, 160.81224489795918, 258.7795918367343
3160, 160.81224489795918, 258.7795918367343
3170, 160.81224489795918, 258.7795918367343
3180, 160.81224489795918, 258.7795918367343
3190, 160.81224489795918, 258.7795918367343
3200, 160.81224489795918, 258.7795918367343
3210, 160.81224489795918, 258.7795918367343
3220, 160.81224489795918, 258.7795918367343
3230, 160.81224489795918, 258.7795918367343
3240, 160.81224489795918, 258.7795918367343
3250, 160.81224489795918, 258.7795918367343
3260, 160.81224489795918, 258.7795918367343
3270, 160.81224489795918, 258.7795918367343
3280, 160.81224489795918, 258.7795918367343
3290, 160.81224489795918, 258.7795918367343
3300, 160.81224489795918, 258.7795918367343
3310, 160.81224489795918, 258.7795918367343
3320, 160.81224489795918, 258.7795918367343
3330, 160.81224489795918, 258.7795918367343
3340, 160.81224489795918, 258.7795918367343
3350, 160.81224489795918, 258.7795918367343
3360, 160.81224489795918, 258.7795918367343
3370, 160.81224489795918, 258.7795918367343
3380, 160.81224489795918, 258.7795918367343
3390, 160.81224489795918, 258.7795918367343
3400, 160.81224489795918, 258.7795918367343
3410, 160.81224489795918, 258.7795918367343
3420, 160.81224489795918, 258.7795918367343
3430, 160.81224489795918, 258.7795918367343
3440, 160.81224489795918, 258.7795918367343
3450, 160.81224489795918, 258.7795918367343
3460, 160.82004089979563, 258.75664621676896
3470, 160.82004089979563, 258.75664621676896
3480, 160.82004089979563, 258.75664621676896
3490, 160.82004089979563, 258.75664621676896
3500, 160.82004089979563, 258.75664621676896
3510, 160.82004089979563, 258.75664621676896
3520, 160.82004089979563, 258.75664621676896
3530, 160.82004089979563, 258.75664621676896
3540, 160.82004089979563, 258.75664621676896
3550, 160.82004089979563, 258.75664621676896
3560, 160.82004089979563, 258.75664621676896
3570, 160.82004089979563, 258.75664621676896
3580, 160.82004089979563, 258.75664621676896
3590, 160.82004089979563, 258.75664621676896
3600, 160.82004089979563, 258.75664621676896
3610, 160.82004089979563, 258.75664621676896
3620, 160.82004089979563, 258.75664621676896
3630, 160.82004089979563, 258.75664621676896
3640, 160.82004089979563, 258.75664621676896
3650, 160.82004089979563, 258.75664621676896
3660, 160.82004089979563, 258.75664621676896
3670, 160.82004089979563, 258.75664621676896
3680, 160.82004089979563, 258.75664621676896
3690, 160.82004089979563, 258.75664621676896
3700, 160.82004089979563, 258.75664621676896
3710, 160.82004089979563, 258.75664621676896
3720, 160.82004089979563, 258.75664621676896
3730, 160.82004089979563, 258.75664621676896
3740, 160.82004089979563, 258.75664621676896
3750, 160.82004089979563, 258.75664621676896
3760, 160.82004089979563, 258.75664621676896
3770, 160.82004089979563, 258.75664621676896
3780, 160.82004089979563, 258.75664621676896
3790, 160.82004089979563, 258.75664621676896
3800, 160.82004089979563, 258.75664621676896
3810, 160.82004089979563, 258.75664621676896
3820, 160.82004089979563, 258.75664621676896
3830, 160.82004089979563, 258.75664621676896
3840, 160.82004089979563, 258.75664621676896
3850, 160.82004089979563, 258.75664621676896
3860, 160.82004089979563, 258.75664621676896
3870, 160.82004089979563, 258.75664621676896
3880, 160.82004089979563, 258.75664621676896
3890, 160.82004089979563, 258.75664621676896
3900, 160.82004089979563, 258.75664621676896
3910, 160.82004089979563, 258.75664621676896
3920, 160.82004089979563, 258.75664621676896
3930, 160.82004089979563, 258.75664621676896
3940, 160.82004089979563, 258.75664621676896
3950, 160.82004089979563, 258.75664621676896
3960, 160.82004089979563, 258.75664621676896
3970, 160.82004089979563, 258.75664621676896
3980, 160.82004089979563, 258.75664621676896
3990, 160.82004089979563, 258.75664621676896
4000, 160.82004089979563, 258.75664621676896
4010, 160.82004089979563, 258.75664621676896
4020, 160.82004089979563, 258.75664621676896
4030, 160.82004089979563, 258.75664621676896
4040, 160.82004089979563, 258.75664621676896
4050, 160.82004089979563, 258.75664621676896
4060, 160.82004089979563, 258.75664621676896
4070, 160.82004089979563, 258.75664621676896
4080, 160.82004089979563, 258.75664621676896
4090, 160.82004089979563, 258.75664621676896
4100, 160.82004089979563, 258.75664621676896
4110, 160.82004089979563, 258.75664621676896
4120, 160.82004089979563, 258.75664621676896
4130, 160.82004089979563, 258.75664621676896
4140, 160.82004089979563, 258.75664621676896
4150, 160.82004089979563, 258.75664621676896
4160, 160.82004089979563, 258.75664621676896
4170, 160.82004089979563, 258.75664621676896
4180, 160.82004089979563, 258.75664621676896
4190, 160.82004089979563, 258.75664621676896
4200, 160.82004089979563, 258.75664621676896
4210, 160.82004089979563, 258.75664621676896
4220, 160.82004089979563, 258.75664621676896
4230, 160.82004089979563, 258.75664621676896
4240, 160.82004089979563, 258.75664621676896
4250, 160.82004089979563, 258.75664621676896
4260, 160.82004089979563, 258.75664621676896
4270, 160.82004089979563, 258.75664621676896
4280, 160.82004089979563, 258.75664621676896
4290, 160.82004089979563, 258.75664621676896
4300, 160.82004089979563, 258.75664621676896
4310, 160.82004089979563, 258.75664621676896
4320, 160.82004089979563, 258.75664621676896
4330, 160.82004089979563, 258.75664621676896
4340, 160.82004089979563, 258.75664621676896
4350, 160.82004089979563, 258.75664621676896
4360, 160.82004089979563, 258.75664621676896
4370, 160.82004089979563, 258.75664621676896
4380, 160.82004089979563, 258.75664621676896
4390, 160.82004089979563, 258.75664621676896
4400, 160.82004089979563, 258.75664621676896
4410, 160.82004089979563, 258.75664621676896
4420, 160.82004089979563, 258.75664621676896
4430, 160.82004089979563, 258.75664621676896
4440, 160.82004089979563, 258.75664621676896
4450, 160.82004089979563, 258.75664621676896
4460, 160.82004089979563, 258.75664621676896
4470, 160.82004089979563, 258.75664621676896
4480, 160.82004089979563, 258.75664621676896
4490, 160.82004089979563, 258.75664621676896
4500, 160.82004089979563, 258.75664621676896
4510, 160.82004089979563, 258.75664621676896
4520, 160.82004089979563, 258.75664621676896
4530, 160.82004089979563, 258.75664621676896
4540, 160.82004089979563, 258.75664621676896
4550, 160.82004089979563, 258.75664621676896
4560, 160.82004089979563, 258.75664621676896
4570, 160.82004089979563, 258.75664621676896
4580, 160.82004089979563, 258.75664621676896
4590, 160.82004089979563, 258.75664621676896
4600, 160.82004089979563, 258.75664621676896
4610, 160.82004089979563, 258.75664621676896
4620, 160.82004089979563, 258.75664621676896
4630, 160.82004089979563, 258.75664621676896
4640, 160.82004089979563, 258.75664621676896
4650, 160.82004089979563, 258.75664621676896
4660, 160.82004089979563, 258.75664621676896
4670, 160.82004089979563, 258.75664621676896
4680, 160.82004089979563, 258.75664621676896
4690, 160.82004089979563, 258.75664621676896
4700, 160.82004089979563, 258.75664621676896
4710, 160.82004089979563, 258.75664621676896
4720, 160.82004089979563, 258.75664621676896
4730, 160.82004089979563, 258.75664621676896
4740, 160.82004089979563, 258.75664621676896
4750, 160.82004089979563, 258.75664621676896
4760, 160.82004089979563, 258.75664621676896
4770, 160.82004089979563, 258.75664621676896
4780, 160.82004089979563, 258.75664621676896
4790, 160.82004089979563, 258.75664621676896
4800, 160.82004089979563, 258.75664621676896
4810, 160.82004089979563, 258.75664621676896
4820, 160.82004089979563, 258.75664621676896
4830, 160.82004089979563, 258.75664621676896
4840, 160.82004089979563, 258.75664621676896
4850, 160.82004089979563, 258.75664621676896
4860, 160.82004089979563, 258.75664621676896
4870, 160.82004089979563, 258.75664621676896
4880, 160.82004089979563, 258.75664621676896
4890, 160.82004089979563, 258.75664621676896
4900, 160.82004089979563, 258.75664621676896
4910, 160.82004089979563, 258.75664621676896
4920, 160.82004089979563, 258.75664621676896
4930, 160.82004089979563, 258.75664621676896
4940, 160.82004089979563, 258.75664621676896
4950, 160.82004089979563, 258.75664621676896
4960, 160.82004089979563, 258.75664621676896
4970, 160.82004089979563, 258.75664621676896
4980, 160.82004089979563, 258.75664621676896
4990, 160.82004089979563, 258.75664621676896
5000, 160.82004089979563, 258.75664621676896
5010, 160.82004089979563, 258.75664621676896
5020, 160.82004089979563, 258.75664621676896
5030, 160.82004089979563, 258.75664621676896
5040, 160.82004089979563, 258.75664621676896
5050, 160.82004089979563, 258.75664621676896
5060, 160.82004089979563, 258.75664621676896
5070, 160.82004089979563, 258.75664621676896
5080, 160.82004089979563, 258.75664621676896
5090, 160.82004089979563, 258.75664621676896
5100, 160.82004089979563, 258.75664621676896
5110, 160.82004089979563, 258.75664621676896
5120, 160.82004089979563, 258.75664621676896
5130, 160.82004089979563, 258.75664621676896
5140, 160.82004089979563, 258.75664621676896
5150, 160.82004089979563, 258.75664621676896
5160, 160.82004089979563, 258.75664621676896
5170, 160.82004089979563, 258.75664621676896
5180, 160.82004089979563, 258.75664621676896
5190, 160.82004089979563, 258.75664621676896
5200, 160.82004089979563, 258.75664621676896
5210, 160.82004089979563, 258.75664621676896
5220, 160.82004089979563, 258.75664621676896
5230, 160.82004089979563, 258.75664621676896
5240, 160.82004089979563, 258.75664621676896
5250, 160.82004089979563, 258.75664621676896
5260, 160.82004089979563, 258.75664621676896
5270, 160.82004089979563, 258.75664621676896
5280, 160.82004089979563, 258.75664621676896
5290, 160.82004089979563, 258.75664621676896
5300, 160.82004089979563, 258.75664621676896
5310, 160.82004089979563, 258.75664621676896
5320, 160.82004089979563, 258.75664621676896
5330, 160.82004089979563, 258.75664621676896
5340, 160.82004089979563, 258.75664621676896
5350, 160.82004089979563, 258.75664621676896
5360, 160.82004089979563, 258.75664621676896
5370, 160.82004089979563, 258.75664621676896
5380, 160.82004089979563, 258.75664621676896
5390, 160.82004089979563, 258.75664621676896
